PopID,Year,CountType,FullPopEst,PopCategory,Total,Angler_harvest,Adult,Male,Clip_male,Unclip_male,Female,Clip_female,Unclip_female,Jacks,Clip_jacks,Unclip_jacks,Unk,Wild,lower95CI,upper95CI,SD,CI,Percent_Wild,Hatchery,Percent_Hatchery,Notes
sfnoyoecs.coho,1985,weir count,N,independent_partial,1024,,,365,,,429,,,230,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1986,weir count,N,independent_partial,46,,,13,,,7,,,26,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1987,weir count,N,independent_partial,1030,,,227,,,169,,,634,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1988,weir count,N,independent_partial,2668,,,1146,,,1424,,,98,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1989,weir count,N,independent_partial,708,,,69,,,85,,,554,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1990,weir count,N,independent_partial,1012,,,419,,,299,,,294,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1991,weir count,N,independent_partial,145,,,57,,,32,,,56,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1992,weir count,N,independent_partial,509,,,173,,,179,,,157,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1993,weir count,N,independent_partial,164,,,74,,,66,,,24,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1994,weir count,N,independent_partial,127,,,26,,,20,,,81,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1995,weir count,N,independent_partial,935,,,293,,,316,,,326,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1996,weir count,N,independent_partial,296,,,137,,,149,,,10,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1997,weir count,N,independent_partial,1878,,,101,,,523,,,1254,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1998,weir count,N,independent_partial,1250,,,374,,,753,,,123,,,,,,,,,,,,Data from Harris 2011/ProCite 5844
sfnoyoecs.coho,1999,weir count,N,independent_partial,371,,,5,,,11,,,355,,,,70,,,,,,301,81,Data from Harris 2011/ProCite 5844; Grass 1998/ProCite 3722 (for hatchery info)
sfnoyoecs.coho,2000,weir count,N,independent_partial,190,,,46,,,39,,,105,,,,58,,,,,,132,69,Data from Harris 2011/ProCite 5844; Grass 2000/ProCite 3723 (for hatchery info)
sfnoyoecs.coho,2001,weir count,N,independent_partial,429,,,177,,,203,,,49,,,,86,,,,,,343,80,Data from Harris 2011/ProCite 5844; Grass 2000/ProCite 3354 (for hatchery info)
sfnoyoecs.coho,2002,weir count,N,independent_partial,144,,,58,,,64,,,22,,,,144,,,,,,0,0,Data from Harris 2011/ProCite 5844; Grass 2002/ProCite 3746 (for hatchery info)
sfnoyoecs.coho,2003,weir count,N,independent_partial,707,,,86,,,101,,,520,,,,297,,,,,,410,58,Data from Harris 2011/ProCite 5844; Grass 2003/ProCite 5179 (for hatchery info)
sfnoyoecs.coho,2004,weir count,N,independent_partial,647,,,213,,,276,,,158,,,,310,,,,,,337,52,Data from Harris 2011/ProCite 5844; Grass 2004/ProCite 5349 (for hatchery info)
sfnoyoecs.coho,2005,weir count,N,independent_partial,307,,,84,,,86,,,137,,,,183,,,,,,124,40,Data from Harris 2011/ProCite 5844; Grass 2005/ProCite 5180 (for hatchery info)
sfnoyoecs.coho,2006,weir count,N,independent_partial,75,,,26,,,23,,,30,,,,75,,,,,,5,6,Shaun Thompson (CDFW) pers. comm. (email from 1/15/20); male/female/jack numbers are outdated
sfnoyoecs.coho,2007,weir count,N,independent_partial,58,,,36,,,20,,,3,,,,58,,,,,,0,0,Shaun Thompson (CDFW) pers. comm. (email from 1/15/20); male/female/jack numbers are outdated
sfnoyoecs.coho,2008,weir count,N,independent_partial,15,,,7,,,4,,,4,,,,15,,,,,,0,0,Shaun Thompson (CDFW) pers. comm. (email from 1/15/20)
sfnoyoecs.coho,2009,weir count,N,independent_partial,19,,,8,,,3,,,8,,,,19,,,,,,0,0,Shaun Thompson (CDFW) pers. comm. (email from 1/15/20)
sfnoyoecs.coho,2010,weir count,N,independent_partial,46,,,25,,,14,,,7,,,,46,,,,,,0,0,Shaun Thompson (CDFW) pers. comm. (email from 1/15/20)
sfnoyoecs.coho,2011,weir count,N,independent_partial,29,,,17,,,8,,,4,,,,29,,,,,,0,0,Shaun Thompson (CDFW) pers. comm. (email from 1/15/20)
sfnoyoecs.coho,2012,weir count,N,independent_partial,29,,,9,,,11,,,10,,,,30,,,,,,0,0,Shaun Thompson (CDFW) pers. comm. (email from 1/15/20); male/female/jack numbers are outdated
sfnoyoecs.coho,2013,weir count,N,independent_partial,94,,,,,,,,,,,,,94,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/15/20)
sfnoyoecs.coho,2014,weir count,N,independent_partial,204,,,,,,,,,,,,,204,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/15/20)
sfnoyoecs.coho,2015,weir count,N,independent_partial,216,,,,,,,,,,,,,216,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/15/20)
sfnoyoecs.coho,2016,weir count,N,independent_partial,619,,,,,,,,,,,,,619,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/15/20)
sfnoyoecs.coho,2017,weir count,N,independent_partial,573,,,,,,,,,,,,,573,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/15/20)
sfnoyoecs.coho,2018,weir count,N,independent_partial,372,,,,,,,,,,,,,372,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/15/20)
sfnoyoecs.coho,2019,weir count,N,independent_partial,202,,,,,,,,,,,,,202,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/15/20)
sfnoyolcs.coho,2000,weir count,N,independent_partial,190,,,,,,,,,,,,,190,,,,,,,,Data from Gallagher & Wright 2007/ProCite 5329
sfnoyolcs.coho,2001,expanded redd,N,independent_partial,323,,,,,,,,,,,,,323,289,357,,,,,,Data from Gallagher & Wright 2007/ProCite 5329; expansion assumes 1 redd/female
sfnoyolcs.coho,2002,expanded redd,N,independent_partial,96,,,,,,,,,,,,,96,86,106,,,,,,Data from Gallagher & Wright 2007/ProCite 5329; expansion assumes 1 redd/female
sfnoyolcs.coho,2003,expanded redd,N,independent_partial,514,,,,,,,,,,,,,514,462,566,,,,,,Data from Gallagher & Wright 2007/ProCite 5329; expansion assumes 1 redd/female
sfnoyolcs.coho,2004,live fish mark-recapture,N,independent_partial,647,,,,,,,,,,,,,647,530,706,,,,,,Data from Gallagher & Wright 2007/ProCite 5329
sfnoyolcs.coho,2005,live fish mark-recapture,N,independent_partial,536,,,,,,,,,,,,,536,272,854,,,,,,Data from Gallagher & Wright 2007/ProCite 5329
sfnoyolcs.coho,2006,live fish mark-recapture,N,independent_partial,285,,,,,,,,,,,,,285,178,588,,,,,,Data from Gallagher & Wright 2007/ProCite 5329
sfnoyolcs.coho,2007,live fish mark-recapture,N,independent_partial,114,,,,,,,,,,,,,114,76,202,,,,,,Data from Gallagher & Wright 2007/ProCite 5329
sfnoyolcs.coho,2008,live fish mark-recapture,N,independent_partial,54,,,,,,,,,,,,,54,16,,,,,,,"Data from Gallagher, per. comm. (email to Spence 2/9/10)/ProCite 5852"
sfnoyolcs.coho,2009,live fish mark-recapture,N,independent_partial,19,,,,,,,,,,,,,19,11,46,,,,,,Data from Gallagher & Wright 2009/ProCite 5840
sfnoyolcs.coho,2010,live fish mark-recapture,N,independent_partial,63,,,,,,,,,,,,,63,42,112,,,,,,Data from Gallagher & Wright 2011/ProCite 5843
sfnoyolcs.coho,2011,live fish mark-recapture,N,independent_partial,39,,,,,,,,,,,,,39,24,108,,,,,,Data from Gallagher & Wright 2012/ProCite 5841
sfnoyolcs.coho,2012,live fish mark-recapture,N,independent_partial,38,,,,,,,,,,,,,38,17,80,,,,,,Data from Holloway et al. 2014 (draft); Gallagher et al. 2014
sfnoyolcs.coho,2013,live fish mark-recapture,N,independent_partial,398,,,,,,,,,,,,,398,209,747,,,,,,Data from Holloway et al. 2014 (draft); Gallagher et al. 2014
sfnoyolcs.coho,2014,live fish mark-recapture,N,independent_partial,305,,,,,,,,,,,,,305,249,395,,,,,,Data from Holloway et al. 2014 (draft); Gallagher et al. 2014
sfnoyolcs.coho,2015,live fish mark-recapture,N,Independent_partial,616,,,,,,,,,,,,,616,490,829,,,,,,
sfnoyolcs.coho,2016,live fish mark-recapture,N,Independent_partial,1047,,,,,,,,,,,,,1047,909,1235,,,,,,
sfnoyoriv.sthd.win,2013,mark-recap estimate,N,independent_partial,44,,,,,,,,,,,,,44,22,216,,,,,,Data from Holloway et al. 2016/ProCite 6252
sfnoyoriv.sthd.win,2014,mark-recap estimate,N,independent_partial,121,,,,,,,,,,,,,121,66,325,,,,,,Data from Holloway et al. 2016/ProCite 6252
sfnoyoriv.sthd.win,2015,mark-recap estimate,N,independent_partial,47,,,,,,,,,,,,,47,29,286,,,,,,Data from Holloway et al. 2016/ProCite 6252
sfnoyoriv.sthd.win,2016,LCM mark.recapture,N,independent_partial,19,,,,,,,,,,,,,19,12,,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/23/19. (upper CI infinity)
sfnoyoriv.sthd.win,2017,LCM mark/recapture,N,independent_partial,85,,,,,,,,,,,,,85,71,108,,,,,,Shaun Thompson (CDFW) email to Spence dated 1/23/20; corrected email from 4/19/19
sfnoyoriv.sthd.win,2018,LCM mark/recapture,N,independent_partial,36,,,,,,,,,,,,,36,14,461,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/19/19.
sfnoyoriv.sthd.win,2019,live fish mark-recapture,N,independent_part,93,,,,,,,,,,,,,93,15,202,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
sftenmileriv.coho,2018,LCM AUC estiamte,N,independent_part,358,,,,,,,,,,,,,358,335,385,,,,,,Shaun Thompson pers. comm. (email dated 1/13/20)
sftenmileriv.sthd.win,2018,LCM AUC estimate,N,independent_part,169,,,,,,,,,,,,,169,140,214,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/19/19.
shastariv.chin.fall,1978,video count,N,,18731,,12024,,,,,,,6707,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1979,video count,N,,8151,,7111,,,,,,,1040,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1980,video count,N,,8096,,3762,,,,,,,4334,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1981,video count,N,,12220,,7890,,,,,,,4330,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1982,video count,N,,8455,,6533,,,,,,,1922,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1983,video count,N,,3872,,3119,,,,,,,753,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1984,video count,N,,2842,,2362,,,,,,,480,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1985,video count,N,,5124,,2897,,,,,,,2227,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1986,video count,N,,3957,,3274,,,,,,,683,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1987,video count,N,,4697,,4299,,,,,,,398,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1988,Unknown,N,,2842,,2586,,,,,,,256,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1989,video count,N,,1577,,1440,,,,,,,137,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1990,video count,N,,533,,415,,,,,,,118,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1991,video count,N,,726,,716,,,,,,,10,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1992,video count,N,,586,,520,,,,,,,66,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1993,video count,N,,1426,,1341,,,,,,,85,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1994,video count,N,,5203,,3363,,,,,,,1840,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1995,video count,N,,13511,,12816,,,,,,,695,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1996,video count,N,,1450,,1404,,,,,,,46,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1997,video count,N,,2001,,1667,,,,,,,334,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1998,video count,N,,2542,,2466,,,,,,,76,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,1999,video count,N,,3197,,1296,,,,,,,1901,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,2000,video count,N,,12296,,11025,,,,,,,1271,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,2001,video count,N,,11093,,8452,,,,,,,2641,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,2002,video count,N,,6818,,6432,,,,,,,386,,,,,,,,,,,,Data from Klamath Megatable
shastariv.chin.fall,2003,video count,N,,4289,,4134,,,,,,,155,,,,,,,,,,,,Data from Klamath Megatable
sproulcrk.chin.fall,1991,max live/dead count,N,independent_partial,0,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,1992,max live/dead count,N,independent_partial,159,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,1993,max live/dead count,N,independent_partial,142,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,1994,max live/dead count,N,independent_partial,171,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,1995,max live/dead count,N,independent_partial,52,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,1996,max live/dead count,N,independent_partial,136,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,1997,max live/dead count,N,independent_partial,106,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,1998,max live/dead count,N,independent_partial,97,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,1999,max live/dead count,N,independent_partial,79,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2000,max live/dead count,N,independent_partial,34,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2001,max live/dead count,N,independent_partial,12,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2002,max live/dead count,N,independent_partial,136,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2003,max live/dead count,N,independent_partial,267,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2004,max live/dead count,N,independent_partial,106,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2005,max live/dead count,N,independent_partial,199,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2006,max live/dead count,N,independent_partial,201,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2007,max live/dead count,N,independent_partial,37,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2008,max live/dead count,N,independent_partial,70,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2009,max live/dead count,N,independent_partial,158,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2010,max live/dead count,N,independent_partial,314,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2011,max live/dead count,N,independent_partial,273,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845
sproulcrk.chin.fall,2012,max live/dead count,N,independent_partial,60,,,,,,,,,,,,,,,,,,,,,Data from PFMC 2012/ProCite 5845; updated from 20 to 60 based on PFMC Table B-7 (PC #5874; KP 16Dec2014)
sproulcrk.chin.fall,2013,max live/dead count,N,independent_partial,280,,,,,,,,,,,,,,,,,,,,,Data from PFMC Table B-7 (PC #5874)
sproulcrk.chin.fall,2014,max live/dead count,N,independent_partial,16,,,,,,,,,,,,,,,,,,,,,Data from PFMC Table B-7 (PC #5874)
sproulcrk.chin.fall,2015,max live/dead count,N,independent_partial,174,,,,,,,,,,,,,,,,,,,,,Data from PFMC Table B-7
sproulcrk.chin.fall,2016,max live/dead count,N,independent_partial,81,,,,,,,,,,,,,,,,,,,,,Data from 2017 PFMC Table B-7; updated from 77 to 81 based on 2017 PFMC Table B-7 (KP 18Jul2017); NO SURVEY in 2016-2017 due to lack of funding per 2017 PFMC B-7 table
stanislausriv.chin.fall,1940,Carcass survey,,,3000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459; incomplete count by CDFG
stanislausriv.chin.fall,1941,Carcass survey,,,1000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459; incomplete count by CDFG
stanislausriv.chin.fall,1947,Carcass survey,,,13000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
stanislausriv.chin.fall,1948,Carcass survey,,,15000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
stanislausriv.chin.fall,1949,Carcass survey,,,8000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
stanislausriv.chin.fall,1951,Carcass survey,,,4000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
stanislausriv.chin.fall,1952,Carcass survey,N,,10000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1953,Carcass survey,N,,35000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1954,Carcass survey,N,,22000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1955,Carcass survey,N,,7000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1956,Carcass survey,N,,5000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1957,Carcass survey,N,,4090,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1958,Carcass survey,N,,5700,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1959,Carcass survey,N,,4300,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1960,Carcass survey,N,,8300,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1961,Carcass survey,N,,1900,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1962,Carcass survey,N,,315,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; original data source Menchen 1963 / Procite Rec 4153
stanislausriv.chin.fall,1963,Carcass survey,N,,200,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1964,Carcass survey,N,,3700,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1965,Carcass survey,N,,2231,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1966,Carcass survey,N,,2872,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1967,Carcass survey,N,,11885,,11540,,,,,,,345,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1968,Carcass survey,N,,6385,,2765,,,,,,,3620,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1969,Carcass survey/fish trap,N,,12327,,12019,,,,,,,308,,,,,,,,,,,,Data from GrandTab; original data source Menchen 1970 / Procite Rec 4154; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1970,Carcass survey/fish trap,N,,9297,,6712,,,,,,,2585,,,,,,,,,,,,Data from GrandTab; Menchen 1971/Procite Rec 4155; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1971,Carcass survey/fish trap,N,,13621,,12708,,,,,,,913,,,,,,,,,,,,Data from GrandTab; Taylor 1972/Procite Rec 4156; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1972,Carcass survey/fish trap,N,,4298,,3855,,,,,,,443,,,,,,,,,,,,Data from GrandTab; Taylor 1973/Procite Rec 4157; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1973,Carcass survey/fish trap,N,,1234,,1185,,,,,,,49,,,,,,,,,,,,Data from GrandTab; Taylor 1974/Procite Rec 4158; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1974,Carcass survey/fish trap,N,,750,,504,,,,,,,246,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1975,Carcass survey,N,,1200,,1028,,,,,,,172,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1976,Carcass survey,N,,600,,466,,,,,,,134,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1977,Carcass survey,N,,0,,0,,,,,,,0,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1978,Carcass survey,N,,50,,33,,,,,,,17,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1979,Carcass survey,N,,110,,94,,,,,,,6,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1980,Carcass survey,N,,100,,83,,,,,,,17,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1981,Carcass survey,N,,1000,,976,,,,,,,24,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1983,Carcass survey,N,,500,,250,,,,,,,250,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1984,Carcass survey,N,,11439,,7001,,,,,,,4438,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
stanislausriv.chin.fall,1985,Carcass survey,N,,13473,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1986,Carcass survey,N,,6497,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1987,Carcass survey,N,,6292,,4027,,,,,,,2265,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
yubariv.chin.fall,1981,Carcass survey,N,,14025,,12047,,,,,,,1978,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
yubariv.chin.fall,1982,Carcass survey,N,,39367,,23699,,,,,,,15668,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
yubariv.chin.fall,1983,Carcass survey,N,,13756,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1984,Carcass survey,N,,9665,,7324,,,,,,,2641,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
yubariv.chin.fall,1985,Carcass survey,N,,13042,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1986,Carcass survey,N,,19328,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1987,Carcass survey,N,,18518,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1988,Carcass survey,N,,9000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1989,Carcass survey,N,,7622,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1990,Carcass survey,N,,4000,,2780,,,,,,,1220,,,,,,,,,,,,Data from Mills and Fisher 1994/Procite Rec 2292
yubariv.chin.fall,1991,Carcass survey,N,,14008,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1992,Carcass survey,N,,6362,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1993,Carcass survey,N,,6703,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1994,Carcass survey,N,,10890,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1995,Carcass survey,N,,14237,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
yubariv.chin.fall,1996,Carcass survey,N,,27900,,23492,,,,,,,4408,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from PFMC B tables/PC Rec 5430
yubariv.chin.fall,1997,Carcass survey,N,,25948,,19202,,,,,,,6746,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from PFMC B tables/PC Rec 5430
yubariv.chin.fall,1998,Carcass survey,N,,31090,,26737,,,,,,,4353,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from PFMC B tables/PC Rec 5430
yubariv.chin.fall,1999,Carcass survey,N,,24230,,18778,,,,,,,5452,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from PFMC B tables/PC Rec 5430
yubariv.chin.fall,2000,Carcass survey,N,,14995,,12954,,,,,,,2041,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from PFMC B tables/PC Rec 5430
stanislausriv.chin.fall,1988,Carcass survey,N,,10212,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1989,Carcass survey,N,,1510,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1990,Carcass survey,N,,480,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1991,Carcass survey,N,,394,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1992,Carcass survey,N,,255,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1993,Carcass survey,N,,677,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1994,Carcass survey,N,,1031,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1995,Carcass survey,N,,619,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
stanislausriv.chin.fall,1996,Carcass survey,N,,168,,69,,,,,,,99,,,,,,,,,,,,Data from GrandTab; Adults/Jacks data from 2016 PFMC Table B-2
stanislausriv.chin.fall,1997,Carcass survey,N,,5588,,5525,,,,,,,363,,,,,,,,,,,,Data from GrandTab; Adults/Jacks data from 2016 PFMC Table B-2
